MachineID,ActionPoint,Sensor1,Sensor2,Sensor3,Sensor4,ServicePeriod,ErrorID_error1,ErrorID_error2,ErrorID_error3,ErrorID_error4,ErrorID_error5,ComponentReplacement_Component2,ComponentReplacement_Component3,ComponentReplacement_Component4,ComponentReplacement_Component1,ComponentAttended_Component2,ComponentAttended_Component3,ComponentAttended_Component4,ComponentAttended_Component1,ServiceType_ComponentRepair,ServiceType_ScheduledService,MachineModel_model2,MachineModel_model3,MachineModel_model4,MachineModel_model1
MID11407,ComponentRepair,171.02822252836404,445.31114208951504,100.67711123800032,40.246641867597575,104273,2.0,5.0,5.0,1.0,0.0,7.0,0.0,0.0,3.0,6.0,9.0,3.0,6.0,24.0,0.0,0.0,8021.0,0.0,0.0
MID11410,ComponentRepair,171.1205580580834,446.4405506792957,101.36824608625199,40.29122979932696,104299,5.0,5.0,5.0,5.0,0.0,8.0,5.0,0.0,3.0,7.0,7.0,5.0,8.0,25.0,2.0,0.0,0.0,0.0,8023.0
MID11411,NoIssue,171.31397241336367,446.8163827848406,100.64229267389646,40.290247326103064,104286,4.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,10.0,5.0,3.0,10.0,26.0,2.0,0.0,8022.0,0.0,0.0
MID11413,ComponentReplacement,170.8843161326516,447.47103315047934,100.7635224535595,40.31250784690183,104273,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,10.0,9.0,31.0,0.0,0.0,0.0,8021.0,0.0
MID11415,ComponentRepair,170.80478855076052,448.5561368919945,100.46700638438486,40.39284463332499,112252,2.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,7.0,8.0,7.0,5.0,27.0,0.0,0.0,8018.0,0.0,0.0
MID11416,ComponentRepair,170.76373589679721,445.8854439735755,100.66528360837601,40.36634916988643,112322,2.0,5.0,5.0,2.0,0.0,6.0,0.0,0.0,2.0,8.0,9.0,7.0,6.0,25.0,5.0,0.0,8023.0,0.0,0.0
MID11417,NoIssue,170.58241668121167,445.5688374142864,100.73556940655796,40.37193103478377,112294,1.0,5.0,5.0,0.0,0.0,7.0,0.0,0.0,1.0,9.0,7.0,7.0,2.0,22.0,3.0,0.0,0.0,8021.0,0.0
MID11419,ComponentRepair,170.948087351877,447.6826564176115,101.32579177996813,40.23256615566916,112238,2.0,3.0,0.0,5.0,0.0,0.0,6.0,0.0,3.0,7.0,9.0,5.0,7.0,28.0,0.0,0.0,0.0,0.0,8017.0
MID11420,ComponentRepair,170.68654584112713,446.54544928295394,101.180604893378,40.309886624267286,104247,2.0,2.0,2.0,4.0,1.0,1.0,3.0,0.0,2.0,5.0,9.0,8.0,6.0,28.0,0.0,0.0,0.0,0.0,8019.0
MID11421,ComponentRepair,170.72575849338992,446.48546971813397,100.70672440259439,40.25516577450735,112252,2.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,9.0,6.0,7.0,26.0,0.0,0.0,0.0,8018.0,0.0
MID11422,ComponentReplacement,170.4994661179698,446.35147145529044,100.64419598204304,40.400823037785365,104247,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,6.0,6.0,9.0,24.0,2.0,0.0,8019.0,0.0,0.0
MID11423,ComponentRepair,170.91597062492167,447.33190800798286,100.71039204191091,40.32084016215535,104221,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,7.0,7.0,3.0,6.0,21.0,2.0,0.0,8017.0,0.0,0.0
MID11424,NoIssue,170.84268252027434,446.79864061135305,100.84048197005627,40.417419522146034,104195,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,8.0,4.0,6.0,4.0,22.0,0.0,0.0,0.0,0.0,8015.0
MID11425,ComponentRepair,171.08735993018348,446.359455080414,100.61910783692794,40.25127347462887,104273,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,9.0,4.0,8.0,8.0,27.0,2.0,0.0,0.0,8021.0,0.0
MID11426,ComponentRepair,170.63762198254364,446.0710303491272,100.67098663216942,40.241127316708145,96240,4.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,11.0,7.0,5.0,4.0,27.0,0.0,0.0,8020.0,0.0,0.0
MID11428,ComponentRepair,171.00622502181824,445.26787418027726,100.88365688567524,40.1811875065452,96252,2.0,6.0,5.0,2.0,0.0,7.0,0.0,0.0,1.0,8.0,5.0,8.0,3.0,23.0,1.0,0.0,8021.0,0.0,0.0
MID11429,ComponentRepair,170.8519454386837,446.6147677342954,100.68641345712845,40.299651237537425,104312,3.0,7.0,6.0,2.0,1.0,7.0,0.0,0.0,5.0,10.0,6.0,6.0,7.0,29.0,0.0,0.0,0.0,8024.0,0.0
MID11430,ComponentReplacement,170.89033147986498,445.95638823089485,101.01694911482336,40.18329519386599,104273,3.0,3.0,5.0,1.0,1.0,7.0,0.0,0.0,2.0,6.0,8.0,8.0,6.0,28.0,0.0,0.0,0.0,8021.0,0.0
MID11431,NoIssue,171.2291127994012,448.3117832210585,100.77237118388244,40.28045466941102,104208,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,3.0,8.0,22.0,2.0,0.0,8016.0,0.0,0.0
MID11433,NoIssue,170.38677262750977,445.24358941264757,100.60722004614047,40.25277215238807,104247,1.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,8.0,6.0,2.0,24.0,0.0,0.0,8019.0,0.0,0.0
MID11434,ComponentRepair,170.91008100286822,447.31471475614484,101.1896494137462,40.3371673057255,96204,3.0,1.0,2.0,4.0,0.0,1.0,6.0,0.0,3.0,5.0,6.0,6.0,9.0,26.0,0.0,0.0,0.0,0.0,8017.0
MID11435,NoIssue,171.00410674900203,446.25757433882075,100.44147509980021,40.274625783433144,104208,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,2.0,5.0,10.0,22.0,1.0,0.0,8016.0,0.0,0.0
MID11436,ComponentRepair,170.72660381641307,446.5114896482912,100.83290181092572,40.37764647667761,104234,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,8.0,6.0,5.0,25.0,0.0,0.0,8018.0,0.0,0.0
MID11438,ComponentRepair,171.02393463408532,445.7143064954494,100.88638907742214,40.167820777957964,96252,4.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,8.0,6.0,10.0,7.0,31.0,0.0,0.0,8021.0,0.0,0.0
MID11440,ComponentRepair,170.51294731196188,445.36471103904387,100.61527279530988,40.32476665336137,96204,1.0,3.0,3.0,0.0,1.0,5.0,0.0,0.0,2.0,6.0,5.0,10.0,4.0,25.0,0.0,0.0,0.0,8017.0,0.0
MID11441,NoIssue,170.58182570145902,446.2778106621783,100.83081235440818,40.37474523631375,96228,4.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,12.0,3.0,3.0,8.0,26.0,0.0,0.0,0.0,8019.0,0.0
MID11442,ComponentRepair,170.949843113772,444.85808318363394,100.7080317115771,40.2359283607784,104208,1.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,6.0,6.0,4.0,22.0,0.0,0.0,8016.0,0.0,0.0
MID11443,ComponentRepair,170.5679194063361,447.67002450735976,101.00481424669519,40.36662803442246,104234,2.0,3.0,3.0,3.0,0.0,2.0,4.0,0.0,1.0,7.0,10.0,5.0,4.0,26.0,0.0,8018.0,0.0,0.0,0.0
MID11444,NoIssue,170.80054034431143,446.5093578842324,100.77364444735545,40.31894237649694,96192,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,5.0,5.0,21.0,0.0,0.0,8016.0,0.0,0.0
MID11445,NoIssue,170.42955926896173,447.5574548278436,100.77117446482038,40.224130345558805,96192,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,7.0,8.0,6.0,25.0,0.0,0.0,8016.0,0.0,0.0
MID11446,NoIssue,170.8758148291349,446.5762472811186,100.86354947243683,40.232661080069825,96216,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,8.0,7.0,23.0,0.0,0.0,8018.0,0.0,0.0
MID11447,ComponentRepair,170.76077276240306,446.47778932934335,100.71007650835215,40.31584778858137,96264,3.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,10.0,6.0,7.0,7.0,30.0,0.0,0.0,8022.0,0.0,0.0
MID11448,NoIssue,170.83313438474076,445.3836310310437,100.78349132402434,40.27548657897999,104273,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0,9.0,10.0,7.0,2.0,28.0,0.0,0.0,8021.0,0.0,0.0
MID11449,ComponentRepair,170.7645189829235,447.5787602767032,100.88782346753095,40.23360218372184,96276,1.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,7.0,6.0,10.0,9.0,29.0,3.0,0.0,0.0,0.0,8023.0
MID11450,ComponentRepair,171.01008431225827,446.56629891507737,100.7842470657185,40.37941243795984,104247,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,5.0,9.0,8.0,28.0,0.0,0.0,8019.0,0.0,0.0
MID11451,NoIssue,170.78755981285028,448.4480714410496,100.90480415471045,40.201738752339345,104195,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,4.0,8.0,20.0,3.0,0.0,0.0,8015.0,0.0
MID11453,ComponentRepair,170.62710140950475,446.36207257078615,101.39484998253724,40.284544051391016,104221,3.0,1.0,1.0,3.0,0.0,2.0,5.0,0.0,4.0,7.0,5.0,5.0,5.0,22.0,0.0,8017.0,0.0,0.0,0.0
MID11454,ComponentRepair,170.93798488778052,448.2759389650876,100.56902424937672,40.27910409725691,104260,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,9.0,8.0,7.0,6.0,30.0,0.0,0.0,8020.0,0.0,0.0
MID11455,NoIssue,170.85414185901413,447.15599794135954,100.74513455146604,40.31892856269519,96180,5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,7.0,3.0,9.0,23.0,0.0,0.0,0.0,8015.0,0.0
MID11457,NoIssue,170.4852928758582,445.15701292576364,100.76661667124141,40.30347634684981,104195,2.0,4.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,2.0,4.0,6.0,18.0,1.0,0.0,0.0,8015.0,0.0
MID11458,ComponentRepair,171.09342096934944,445.0132686394201,100.92911596311974,40.20446538998263,104338,3.0,5.0,5.0,1.0,0.0,7.0,0.0,0.0,5.0,10.0,9.0,7.0,6.0,30.0,2.0,0.0,0.0,8026.0,0.0
MID11459,ComponentRepair,170.68438534547244,446.5705888251433,100.99322520079814,40.23188271638825,96216,6.0,2.0,2.0,4.0,0.0,2.0,5.0,0.0,2.0,6.0,7.0,6.0,6.0,23.0,2.0,0.0,0.0,0.0,8018.0
MID11460,ComponentRepair,170.7192397803843,447.55474498377765,101.07810483528836,40.30159431245341,96168,1.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,2.0,4.0,8.0,6.0,5.0,23.0,0.0,0.0,0.0,0.0,8014.0
MID11462,ComponentRepair,170.4801813692485,445.8008128569665,100.84644876418493,40.18104366504567,96228,2.0,4.0,3.0,1.0,0.0,5.0,0.0,0.0,3.0,5.0,5.0,4.0,11.0,23.0,2.0,0.0,8019.0,0.0,0.0
MID11464,NoIssue,170.97271773288412,446.56839719416223,100.77931865818697,40.34932556802586,88209,2.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,9.0,3.0,7.0,22.0,1.0,0.0,8019.0,0.0,0.0
MID11465,ComponentRepair,170.74078733167096,445.32636235660885,100.6593431670823,40.28098983291772,96240,2.0,5.0,4.0,1.0,0.0,6.0,0.0,0.0,1.0,10.0,5.0,7.0,3.0,25.0,0.0,0.0,0.0,8020.0,0.0
MID11467,NoIssue,170.67077605739172,447.8106860262008,100.58387759451,40.26707873112927,96180,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,9.0,6.0,23.0,0.0,0.0,8015.0,0.0,0.0
MID11468,ComponentRepair,170.65011227698076,448.04245878976934,100.84583110667494,40.145007293823944,88165,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,11.0,5.0,23.0,0.0,0.0,8015.0,0.0,0.0
MID11469,ComponentRepair,170.65098991900277,446.4600895825524,100.6279464934576,40.21990151277249,88275,2.0,4.0,5.0,1.0,0.0,6.0,0.0,0.0,2.0,8.0,9.0,6.0,7.0,29.0,1.0,0.0,8025.0,0.0,0.0
MID11470,NoIssue,170.90819347554947,447.9773337075862,100.71483170908175,40.26529091317337,88176,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,6.0,6.0,9.0,25.0,0.0,0.0,8016.0,0.0,0.0
MID11472,ComponentRepair,170.49526890190666,447.93313825252403,100.8309127234201,40.258697388757284,88253,2.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,10.0,7.0,8.0,4.0,27.0,2.0,0.0,0.0,8023.0,0.0
MID11473,NoIssue,170.2601173235215,446.1928870042406,101.32514895485184,40.282508880019755,88198,0.0,3.0,3.0,4.0,0.0,5.0,4.0,0.0,0.0,8.0,3.0,6.0,6.0,23.0,0.0,8018.0,0.0,0.0,0.0
MID11474,ComponentRepair,170.20707813240253,446.3924468395454,100.74091335244991,40.275418075053146,88231,4.0,8.0,4.0,2.0,0.0,7.0,0.0,0.0,2.0,4.0,8.0,7.0,7.0,22.0,4.0,0.0,0.0,8021.0,0.0
MID11475,ComponentRepair,170.78006260132187,446.31568991146116,101.29753170096023,40.2474564135179,96228,2.0,2.0,3.0,4.0,0.0,4.0,5.0,0.0,3.0,5.0,8.0,5.0,9.0,23.0,4.0,8019.0,0.0,0.0,0.0
MID11476,NoIssue,170.7445687422019,447.22681025705015,100.68792853256835,40.34484815198407,96168,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,7.0,24.0,0.0,0.0,0.0,8014.0,0.0
MID11477,ComponentRepair,170.90469592116776,446.85472066857955,100.72624079331429,40.212394561556636,96204,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,8.0,2.0,7.0,22.0,0.0,0.0,8017.0,0.0,0.0
MID11478,ComponentRepair,170.6674949632218,446.5652924947035,101.00909453559437,40.33069191497308,96252,1.0,2.0,2.0,3.0,0.0,4.0,5.0,0.0,1.0,9.0,4.0,9.0,9.0,29.0,2.0,0.0,0.0,0.0,8021.0
MID11479,ComponentRepair,171.1914688536854,447.987705725335,100.59894690158401,40.348075029312795,88187,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,5.0,4.0,7.0,27.0,0.0,0.0,8017.0,0.0,0.0
MID11480,ComponentRepair,171.21707466334126,446.3130985037381,100.5828293566086,40.33338162842886,96240,7.0,4.0,3.0,1.0,0.0,5.0,0.0,0.0,7.0,8.0,10.0,3.0,7.0,26.0,2.0,0.0,8020.0,0.0,0.0
MID11482,ComponentRepair,170.6313842479416,446.566104676978,100.78556735969077,40.25711628959837,96216,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,11.0,6.0,26.0,2.0,0.0,0.0,8018.0,0.0
MID11484,NoIssue,170.806049239591,446.29415963600104,100.53168968711047,40.264223956619205,96264,3.0,3.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,10.0,5.0,7.0,8.0,28.0,2.0,0.0,8022.0,0.0,0.0
MID11485,ComponentRepair,170.69671335244965,445.1213365914482,101.19235863857354,40.16678932926074,88231,4.0,4.0,5.0,3.0,0.0,5.0,5.0,0.0,4.0,7.0,9.0,5.0,7.0,25.0,3.0,8021.0,0.0,0.0,0.0
MID11486,NoIssue,171.16659633416523,448.17613245635886,101.24022798503785,40.293557360349176,88220,3.0,2.0,1.0,3.0,0.0,2.0,4.0,0.0,5.0,7.0,9.0,6.0,7.0,25.0,4.0,8020.0,0.0,0.0,0.0
MID11487,ComponentRepair,170.49756999127243,446.50887253459587,101.17779459917715,40.324452058346594,96252,2.0,3.0,4.0,3.0,0.0,4.0,6.0,0.0,2.0,6.0,4.0,8.0,7.0,25.0,0.0,0.0,0.0,0.0,8021.0
MID11488,NoIssue,170.54036572319202,446.5744350000005,101.47264592643397,40.20385564588556,96240,0.0,3.0,3.0,6.0,0.0,4.0,10.0,0.0,0.0,8.0,7.0,8.0,4.0,24.0,3.0,8020.0,0.0,0.0,0.0
MID11489,ComponentReplacement,171.1505207128615,445.69875600697515,100.84980269566286,40.26157371011958,88264,4.0,5.0,6.0,0.0,1.0,8.0,0.0,0.0,3.0,9.0,7.0,5.0,4.0,23.0,2.0,0.0,0.0,8024.0,0.0
MID11490,NoIssue,170.6226887185244,446.57066206681685,101.54467895038646,40.33823075417622,88242,2.0,2.0,3.0,5.0,1.0,3.0,8.0,0.0,4.0,9.0,7.0,8.0,6.0,29.0,1.0,8022.0,0.0,0.0,0.0
MID11492,ComponentReplacement,170.91064404984536,445.6139903676025,100.78924836510927,40.25752363239877,88275,2.0,5.0,5.0,1.0,0.0,7.0,0.0,0.0,4.0,7.0,8.0,9.0,7.0,30.0,1.0,0.0,0.0,8025.0,0.0
MID11494,NoIssue,170.63285457267625,446.13201777916413,100.8816257841544,40.31453262133512,96180,3.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,4.0,8.0,5.0,5.0,21.0,1.0,0.0,0.0,8015.0,0.0
MID11497,ComponentRepair,170.69171710115995,446.8662401147556,101.32438130846906,40.291954221030316,88187,3.0,0.0,1.0,5.0,0.0,0.0,7.0,0.0,3.0,8.0,6.0,8.0,6.0,28.0,0.0,0.0,0.0,0.0,8017.0
MID11499,NoIssue,170.90890305562462,447.36330940384187,100.83387280244486,40.25838092541779,96216,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,8.0,7.0,5.0,27.0,0.0,0.0,0.0,8018.0,0.0
MID11500,NoIssue,170.56519614665226,446.0579077191682,100.73236181568791,40.39764770295554,88209,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,12.0,8.0,2.0,27.0,0.0,0.0,8019.0,0.0,0.0
MID11501,ComponentRepair,170.9342122100272,445.70954736842197,100.81199643676702,40.23314751184851,88198,1.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,6.0,6.0,7.0,23.0,3.0,0.0,0.0,8018.0,0.0
MID11502,ComponentRepair,170.74117503740632,447.01891455112366,100.32592209226962,40.3241604264339,88220,4.0,4.0,5.0,0.0,0.0,7.0,0.0,0.0,4.0,8.0,4.0,9.0,7.0,28.0,0.0,0.0,8020.0,0.0,0.0
MID11503,NoIssue,171.0191045392196,447.49679901483864,101.47861077441061,40.32919225838628,96228,4.0,2.0,3.0,5.0,0.0,4.0,5.0,0.0,4.0,9.0,6.0,4.0,7.0,25.0,1.0,8019.0,0.0,0.0,0.0
MID11504,NoIssue,170.37955767215573,446.59213038922206,100.852545793413,40.29405227420164,96192,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,7.0,12.0,21.0,4.0,0.0,8016.0,0.0,0.0
MID11507,NoIssue,170.86092470367976,446.5104965439798,100.69803982283206,40.25003342482837,88165,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,5.0,9.0,4.0,20.0,1.0,0.0,0.0,8015.0,0.0
MID11508,NoIssue,170.74367655353035,446.5192471674577,100.77469981781853,40.22012746318941,88154,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,5.0,4.0,2.0,20.0,0.0,0.0,0.0,8014.0,0.0
MID11509,ComponentRepair,170.88853925187087,447.9808758229422,101.41003863466301,40.293913283042365,88220,3.0,3.0,3.0,4.0,0.0,4.0,7.0,0.0,3.0,7.0,10.0,6.0,6.0,24.0,5.0,0.0,0.0,0.0,8020.0
MID11510,NoIssue,170.97154466758062,447.1814022577038,101.02181286266688,40.21113091929652,88187,2.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,9.0,4.0,6.0,5.0,24.0,0.0,0.0,8017.0,0.0,0.0
MID11511,ComponentRepair,170.2462590773073,446.810965037405,100.67388119825432,40.29302649875299,88220,4.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,4.0,10.0,6.0,27.0,0.0,0.0,8020.0,0.0,0.0
MID11512,ComponentRepair,170.70850356875346,447.84264163963167,100.82407402046366,40.26498477289746,88154,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,7.0,4.0,5.0,20.0,0.0,0.0,0.0,8014.0,0.0
MID11513,NoIssue,170.3995293619145,446.913130022432,101.22342371385832,40.35631300972097,88264,3.0,3.0,3.0,4.0,0.0,6.0,5.0,0.0,1.0,3.0,10.0,9.0,10.0,30.0,2.0,8024.0,0.0,0.0,0.0
MID11515,NoIssue,170.48489526302714,446.6566631388689,100.72891878583964,40.29144314634745,88242,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,5.0,5.0,13.0,26.0,3.0,0.0,0.0,8022.0,0.0
MID11516,ComponentRepair,170.89054991271774,448.220129152119,100.8667361820448,40.32968971820462,80200,3.0,2.0,1.0,3.0,0.0,2.0,4.0,0.0,3.0,12.0,3.0,5.0,7.0,27.0,0.0,8020.0,0.0,0.0,0.0
MID11517,ComponentReplacement,170.97990077287528,445.9852632635264,100.93659222637734,40.29329330840194,80220,1.0,2.0,3.0,2.0,1.0,2.0,5.0,0.0,2.0,7.0,8.0,8.0,7.0,30.0,0.0,8022.0,0.0,0.0,0.0
MID11518,ComponentRepair,170.67730300236678,445.6580833810897,101.58843784228206,40.23544936962746,80270,6.0,4.0,4.0,5.0,0.0,6.0,9.0,0.0,5.0,9.0,11.0,7.0,4.0,31.0,0.0,0.0,0.0,0.0,8027.0
MID11519,NoIssue,171.08788127182032,446.91953528678334,100.8338861034914,40.175854241895124,88220,3.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,9.0,8.0,6.0,24.0,2.0,0.0,8020.0,0.0,0.0
MID11520,NoIssue,170.70460762711753,445.3001661390822,100.74474813559335,40.3331420314058,80240,4.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,8.0,10.0,8.0,8.0,5.0,30.0,1.0,0.0,8024.0,0.0,0.0
MID11522,NoIssue,170.72314981287408,447.19058401945955,100.54236461826348,40.2629731200099,80160,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,7.0,10.0,22.0,2.0,0.0,8016.0,0.0,0.0
MID11524,ComponentRepair,171.12594912674652,446.4628429391224,100.87969112400204,40.32277214321363,88176,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,5.0,2.0,8.0,24.0,0.0,0.0,8016.0,0.0,0.0
MID11526,ComponentRepair,170.77149679431122,447.46915329923786,100.48798918672829,40.3534013433952,88187,2.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,9.0,7.0,3.0,25.0,0.0,0.0,8017.0,0.0,0.0
MID11527,NoIssue,170.53751584392958,445.9078176015955,100.66618013213692,40.33573099601102,88242,2.0,3.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,6.0,8.0,9.0,28.0,1.0,0.0,0.0,8022.0,0.0
MID11528,ComponentRepair,170.89451607432355,445.63586766429813,100.87757244544198,40.29803888265379,80190,2.0,3.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,6.0,6.0,8.0,9.0,25.0,4.0,0.0,0.0,0.0,8019.0
MID11529,NoIssue,170.84997862043173,445.6419903954113,100.55199189098178,40.21378712610687,88187,1.0,5.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,8.0,6.0,6.0,4.0,23.0,1.0,0.0,8017.0,0.0,0.0
MID11530,NoIssue,170.6332011477043,445.4774209331323,100.74199864520979,40.17847477544899,88176,5.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,6.0,6.0,4.0,4.0,20.0,0.0,0.0,0.0,8016.0,0.0
MID11531,NoIssue,171.20356399002523,446.08848865336444,101.3351556147128,40.303505871571105,80200,3.0,1.0,3.0,3.0,0.0,1.0,4.0,0.0,4.0,3.0,9.0,7.0,9.0,28.0,0.0,0.0,0.0,0.0,8020.0
MID11532,ComponentRepair,171.34099885329707,446.376240894925,100.88298463417696,40.26269009597402,88253,5.0,4.0,4.0,1.0,0.0,5.0,0.0,0.0,8.0,13.0,9.0,3.0,6.0,29.0,2.0,0.0,0.0,8023.0,0.0
MID11535,ComponentRepair,171.20669407361194,448.0795871615727,100.58972028446648,40.230013557080454,88165,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,8.0,6.0,24.0,0.0,0.0,0.0,8015.0,0.0
MID11536,ComponentRepair,170.37573351203014,447.40590647051374,100.59067047250956,40.20528884054363,80210,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,6.0,7.0,9.0,28.0,0.0,0.0,0.0,8021.0,0.0
MID11537,ComponentRepair,170.6490906756417,445.56158692346014,101.0423247020696,40.28754634629772,88242,2.0,3.0,3.0,3.0,0.0,5.0,5.0,0.0,2.0,9.0,5.0,6.0,7.0,26.0,1.0,8022.0,0.0,0.0,0.0
MID11538,ComponentRepair,170.3335373956386,444.4015245233641,100.54849365358238,40.30019141183812,80250,1.0,5.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,12.0,6.0,6.0,6.0,30.0,0.0,0.0,8025.0,0.0,0.0
MID11539,NoIssue,170.5236167394288,448.7256279281528,100.65114397280767,40.22627682050647,88187,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,5.0,4.0,7.0,25.0,0.0,0.0,8017.0,0.0,0.0
MID11541,ComponentRepair,170.87872531803453,447.1429518707908,101.32687276752318,40.38856747817414,80180,4.0,1.0,1.0,4.0,0.0,2.0,6.0,0.0,5.0,7.0,7.0,7.0,4.0,23.0,2.0,8018.0,0.0,0.0,0.0
MID11542,NoIssue,171.01093776973946,446.0534005114129,100.61072987277059,40.27147630909315,88187,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,7.0,9.0,7.0,27.0,0.0,0.0,8017.0,0.0,0.0
MID11545,ComponentRepair,170.84529552313336,445.96680733258574,100.78484078812826,40.19634250779375,80190,4.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,5.0,5.0,10.0,4.0,24.0,0.0,0.0,0.0,8019.0,0.0
MID11546,ComponentRepair,170.86346180979746,448.0527862769514,100.51964683659446,40.31945685529097,88253,5.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,7.0,6.0,9.0,7.0,29.0,0.0,0.0,8023.0,0.0,0.0
MID11547,ComponentReplacement,170.52846673734035,446.1777671489139,100.62368753055581,40.3221791868297,88198,4.0,5.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,5.0,7.0,9.0,24.0,3.0,0.0,8018.0,0.0,0.0
MID11548,ComponentRepair,170.9046491523312,444.7595980304146,100.97186043629999,40.27815801047114,88242,3.0,5.0,6.0,3.0,0.0,7.0,0.0,0.0,5.0,7.0,2.0,8.0,9.0,26.0,0.0,0.0,8022.0,0.0,0.0
MID11549,ComponentRepair,170.542263410679,445.1724440494021,100.75483507609742,40.31365799525928,88176,2.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,8.0,2.0,5.0,7.0,22.0,0.0,0.0,8016.0,0.0,0.0
